student_id,activity,teacher_id,date,level,change,time,correct_problems,total_problems,correct/total_problems
muhammadsaad,"Partial derivatives, introductionMultivariable calculus",9,"May 25, 2021 at 2:33 PM",–,–,11,,,–
muhammadsaad,Representing points in 3dMultivariable calculus,9,"May 24, 2021 at 2:49 PM",–,–,5,,,–
muhammadsaad,Multivariable functionsMultivariable calculus,9,"May 24, 2021 at 2:43 PM",–,–,6,,,–
muhammadsaad,i as the principal root of -1Precalculus,9,"May 23, 2021 at 3:02 PM",–,–,0,,,–
muhammadsaad,i as the principal root of -1Precalculus,9,"May 23, 2021 at 2:56 PM",–,–,6,,,–
muhammadsaad,Simplifying roots of negative numbersPrecalculus,9,"May 23, 2021 at 2:49 PM",–,–,4,,,–
muhammadsaad,Powers of the imaginary unitPrecalculus,9,"May 23, 2021 at 2:43 PM",–,–,0,,,–
muhammadsaad,Intro to the imaginary numbersPrecalculus,9,"May 23, 2021 at 2:37 PM",–,–,5,,,–
omairkhan,Powers of the imaginary unitPrecalculus,9,"May 26, 2021 at 2:39 PM",–,–,1,,,–
omairkhan,Powers of the imaginary unitPrecalculus,9,"May 26, 2021 at 2:37 PM",Attempted,,1,,,2/4
omairkhan,Vectors word problem: tug of warPrecalculus,9,"May 25, 2021 at 2:47 PM",–,–,7,,,–
omairkhan,Vectors word problem: tug of warPrecalculus,9,"May 24, 2021 at 2:52 PM",–,–,8,,,–
omairkhan,Vector components from magnitude & direction: word problemPrecalculus,9,"May 24, 2021 at 2:31 PM",–,–,20,,,–
omairkhan,Vector components from magnitude & directionPrecalculus,9,"May 23, 2021 at 3:02 PM",–,–,0,,,–
omairkhan,Vector components from magnitude & directionPrecalculus,9,"May 23, 2021 at 3:00 PM",–,–,2,,,–
omairkhan,Vector components from magnitude & direction: word problemPrecalculus,9,"May 23, 2021 at 2:39 PM",–,–,20,,,–
omairkhan,Proofs concerning isosceles trianglesHigh school geometry,9,"May 23, 2021 at 2:30 PM",–,–,6,,,–
shamshadansari,Matrix dimensionsPrecalculus,9,"May 23, 2021 at 2:32 PM",–,–,0,,,–
umairmansoorali,Mastery challengeAP®︎/College Calculus BC,9,"May 25, 2021 at 2:43 PM",Mastered,,6,,,4/6
umairmansoorali,Definite integrals: reverse power ruleAP®︎/College Calculus BC,9,"May 25, 2021 at 2:31 PM",Familiar,,8,,,3/4
zeyaahmad,SAT Reading: How to approach a Science passageSAT,9,"May 26, 2021 at 4:51 AM",–,–,1,,,–
zeyaahmad,Writing: Setting Up Ideas — Video LessonSAT,9,"May 26, 2021 at 4:51 AM",–,–,0,,,–
zeyaahmad,SAT,9,"May 26, 2021 at 4:20 AM",–,–,2,,,–
zeyaahmad,SAT,9,"May 26, 2021 at 3:17 AM",–,–,52,,,–
zeyaahmad,SAT,9,"May 26, 2021 at 2:07 AM",–,–,0,,,–
zeyaahmad,SAT,9,"May 25, 2021 at 4:08 PM",–,–,0,,,–
zeyaahmad,SAT,9,"May 25, 2021 at 3:02 PM",–,–,0,,,–
zeyaahmad,SAT Reading: How to approach a Science passageSAT,9,"May 25, 2021 at 2:55 PM",–,–,8,,,–
zeyaahmad,SAT,9,"May 23, 2021 at 12:19 PM",–,–,1,,,–
aasimjunaid,Graphs of rational functions: zerosAlgebra 2,10,"May 26, 2021 at 2:13 PM",–,–,1,,,–
aasimjunaid,Graphs of rational functions: vertical asymptotesAlgebra 2,10,"May 26, 2021 at 2:08 PM",–,–,4,,,–
aasimjunaid,Graphs of rational functions: horizontal asymptoteAlgebra 2,10,"May 26, 2021 at 2:08 PM",–,–,0,,,–
aasimjunaid,Graphs of rational functions: y-interceptAlgebra 2,10,"May 26, 2021 at 2:08 PM",–,–,0,,,–
aasimjunaid,Graphing rational functions according to asymptotesAlgebra 2,10,"May 26, 2021 at 2:08 PM",–,–,0,,,–
aasimjunaid,Graphs of rational functions: vertical asymptotesAlgebra 2,10,"May 24, 2021 at 2:49 PM",–,–,2,,,–
aasimjunaid,Graphs of rational functions: y-interceptAlgebra 2,10,"May 24, 2021 at 2:45 PM",–,–,0,,,–
aasimjunaid,Analyzing vertical asymptotes of rational functionsAlgebra 2,10,"May 24, 2021 at 2:37 PM",–,–,7,,,–
aasimjunaid,Graphing rational functions according to asymptotesAlgebra 2,10,"May 24, 2021 at 2:37 PM",–,–,0,,,–
aasimjunaid,Trigonometric ratios in right trianglesGet ready for Algebra 2,10,"May 24, 2021 at 2:30 PM",–,–,0,,,–
aasimjunaid,Solving for a side in right triangles with trigonometryGet ready for Algebra 2,10,"May 24, 2021 at 2:29 PM",–,–,0,,,–
aasimjunaid,Solving for a side in right triangles with trigonometryGet ready for Algebra 2,10,"May 24, 2021 at 2:21 PM",–,–,2,,,–
aasimjunaid,Analyzing vertical asymptotes of rational functionsAlgebra 2,10,"May 24, 2021 at 2:20 PM",–,–,0,,,–
aasimjunaid,End behavior of rational functionsAlgebra 2,10,"May 24, 2021 at 2:20 PM",–,–,0,,,–
aasimjunaid,Graphs of rational functions: horizontal asymptoteAlgebra 2,10,"May 24, 2021 at 2:19 PM",–,–,18,,,–
aasimjunaid,Graphs of rational functions: y-interceptAlgebra 2,10,"May 24, 2021 at 2:16 PM",–,–,3,,,–
aasimjunaid,Graphing rational functions according to asymptotesAlgebra 2,10,"May 24, 2021 at 2:15 PM",–,–,0,,,–
aasimjunaid,The nervous systemClass 11 Biology (India),10,"May 24, 2021 at 3:29 AM",–,–,1,,,–
aasimjunaid,Construct exponential modelsAlgebra 2,10,"May 23, 2021 at 2:56 PM",–,–,0,,,–
aasimjunaid,Interpreting change in exponential models: changing unitsAlgebra 2,10,"May 23, 2021 at 2:53 PM",–,–,3,,,–
aasimjunaid,Interpreting time in exponential modelsAlgebra 2,10,"May 23, 2021 at 2:35 PM",–,–,13,,,–
aasimjunaid,Interpreting change in exponential modelsAlgebra 2,10,"May 23, 2021 at 2:21 PM",–,–,14,,,–
aasimjunaid,Construct exponential modelsAlgebra 2,10,"May 23, 2021 at 2:19 PM",–,–,1,,,–
aasimjunaid,Interpret change in exponential models: with manipulationAlgebra 2,10,"May 23, 2021 at 2:15 PM",–,–,0,,,–
aasimjunaid,Interpret change in exponential models: with manipulation,10,"May 23, 2021 at 2:13 PM",–,–,1,,,–
aasimjunaid,Construct exponential modelsAlgebra 2,10,"May 23, 2021 at 2:12 PM",–,–,4,,,0/4
aasimjunaid,Exponential models: Unit testAlgebra 2,10,"May 23, 2021 at 1:59 PM",–,–,4,,,–
aasimjunaid,Exponential models: Unit testAlgebra 2,10,"May 23, 2021 at 1:55 PM",Multiple skill changes,+ 2 / - 1,9,,,8/9
aasimjunaid,Graphing rational functions according to asymptotesAlgebra 2,10,"May 23, 2021 at 1:54 PM",–,–,0,,,–
aminrafique,Determining translationsBasic geometry,10,"May 26, 2021 at 3:04 PM",–,–,0,,,–
aminrafique,Determining translationsBasic geometry,10,"May 26, 2021 at 2:43 PM",–,–,2,,,–
aminrafique,Translating shapesBasic geometry,10,"May 26, 2021 at 2:43 PM",–,–,0,,,–
aminrafique,Translating shapesBasic geometry,10,"May 26, 2021 at 2:30 PM",–,–,2,,,–
aminrafique,Translations introBasic geometry,10,"May 26, 2021 at 2:30 PM",–,–,0,,,–
aminrafique,Translating pointsBasic geometry,10,"May 26, 2021 at 2:26 PM",–,–,4,,,–
aminrafique,Identifying transformationsBasic geometry,10,"May 26, 2021 at 2:21 PM",–,–,4,,,–
aminrafique,Dilations introBasic geometry,10,"May 26, 2021 at 2:20 PM",–,–,2,,,–
aminrafique,Rigid transformations introBasic geometry,10,"May 26, 2021 at 2:12 PM",–,–,7,,,–
aminrafique,Symmetry reviewBasic geometry,10,"May 26, 2021 at 2:12 PM",–,–,0,,,–
aminrafique,Identifying symmetrical figuresBasic geometry,10,"May 26, 2021 at 2:05 PM",–,–,6,,,–
aminrafique,Intro to reflective symmetryBasic geometry,10,"May 26, 2021 at 2:01 PM",–,–,3,,,–
aminrafique,Course challengeBasic geometry,10,"May 24, 2021 at 2:50 PM",–,–,0,,,–
aminrafique,Course challengeBasic geometry,10,"May 24, 2021 at 2:25 PM",Multiple skill changes,+ 18 / - 5,32,,,25/30
aminrafique,Quadratic equations word problem: triangle dimensionsAlgebra 1,10,"May 23, 2021 at 2:46 PM",–,–,17,,,–
aminrafique,Vertex form introductionAlgebra 1,10,"May 23, 2021 at 2:39 PM",–,–,7,,,–
aminrafique,Solving quadratics by taking square roots: with stepsAlgebra 1,10,"May 23, 2021 at 2:33 PM",–,–,6,,,–
aminrafique,Graphing quadratics in factored formAlgebra 1,10,"May 23, 2021 at 2:24 PM",–,–,8,,,–
aminrafique,Interpret a quadratic graphAlgebra 1,10,"May 23, 2021 at 2:20 PM",–,–,4,,,–
aminrafique,Parabolas introAlgebra 1,10,"May 23, 2021 at 2:11 PM",–,–,9,,,–
aminrafique,Interpret quadratic models: Factored formAlgebra 1,10,"May 23, 2021 at 2:10 PM",–,–,0,,,–
aminrafique,Interpret quadratic modelsAlgebra 1,10,"May 23, 2021 at 2:08 PM",–,–,0,,,–
aminrafique,Connecting exponential graphs with contextsAlgebra 1,10,"May 23, 2021 at 2:00 PM",Proficient,,1,,,4/4
aminrafique,Exponential functions from tables & graphsAlgebra 1,10,"May 23, 2021 at 1:58 PM",Proficient,,3,,,4/4
aminrafique,Exponential expressions word problems (numerical)Algebra 1,10,"May 23, 2021 at 1:52 PM",Proficient,,4,,,4/4
mdshayan,One-sided limits from graphsCalculus 1,10,"May 26, 2021 at 2:58 PM",–,–,0,,,–
mdshayan,Estimating limit values from graphsCalculus 1,10,"May 26, 2021 at 2:56 PM",Proficient,,1,,,4/4
mdshayan,Estimating limit values from graphsCalculus 1,10,"May 26, 2021 at 2:46 PM",–,–,9,,,–
mdshayan,Unbounded limitsCalculus 1,10,"May 26, 2021 at 2:43 PM",–,–,3,,,–
mdshayan,Estimating limit values from graphsCalculus 1,10,"May 26, 2021 at 2:26 PM",–,–,8,,,–
mdshayan,Limits introCalculus 1,10,"May 26, 2021 at 2:23 PM",Proficient,,3,,,4/4
mdshayan,Limits introCalculus 1,10,"May 26, 2021 at 2:21 PM",Familiar,,2,,,3/4
mdshayan,Limits introCalculus 1,10,"May 24, 2021 at 2:56 PM",–,–,14,,,–
mdshayan,Limits introCalculus 1,10,"May 24, 2021 at 2:37 PM",–,–,12,,,–
mdshayan,Find the inverse of a 2x2 matrixPrecalculus,10,"May 24, 2021 at 2:22 PM",–,–,4,,,0/4
mdshayan,Find the inverse of a 2x2 matrixPrecalculus,10,"May 24, 2021 at 2:17 PM",–,–,5,,,0/4
mdshayan,Find the inverse of a 2x2 matrixPrecalculus,10,"May 24, 2021 at 2:13 PM",–,–,3,,,0/4
mohammaddanish,Estimating limits from tablesAP®︎/College Calculus BC,10,"May 25, 2021 at 10:55 AM",–,–,0,,,–
mohammaddanish,Connecting limits and graphical behaviorAP®︎/College Calculus BC,10,"May 25, 2021 at 10:54 AM",Attempted,,2,,,1/4
mohammaddanish,Connecting limits and graphical behaviorAP®︎/College Calculus BC,10,"May 25, 2021 at 10:51 AM",Familiar,,1,,,3/4
mohammaddanish,Connecting limits and graphical behavior,10,"May 25, 2021 at 10:48 AM",–,–,1,,,–
mohammaddanish,Connecting limits and graphical behaviorAP®︎/College Calculus BC,10,"May 25, 2021 at 10:47 AM",Attempted,,2,,,1/4
mohammaddanish,One-sided limits from graphsAP®︎/College Calculus BC,10,"May 25, 2021 at 10:32 AM",Proficient,,2,,,4/4
mohammaddanish,Estimating limit values from graphsAP®︎/College Calculus BC,10,"May 25, 2021 at 10:29 AM",Proficient,,1,,,4/4
mohammaddanish,Limits introAP®︎/College Calculus BC,10,"May 25, 2021 at 10:28 AM",–,–,0,,,–
mohammaddanish,Limits introAP®︎/College Calculus BC,10,"May 25, 2021 at 10:16 AM",Proficient,,5,,,4/4
mohammaddanish,Limits intro,10,"May 25, 2021 at 10:14 AM",–,–,0,,,–
mohammaddanish,What to know before taking calculusAP®︎/College Calculus BC,10,"May 23, 2021 at 2:15 PM",–,–,0,,,–
mohammaddanish,Limits introAP®︎/College Calculus BC,10,"May 23, 2021 at 2:06 PM",–,–,0,,,–
mohammedaalim,Proving the SSS triangle congruence criterion using transformationsHigh school geometry,10,"May 26, 2021 at 2:52 PM",–,–,0,,,–
mohammedaalim,Proving the SSS triangle congruence criterion using transformationsHigh school geometry,10,"May 26, 2021 at 2:28 PM",–,–,26,,,–
mohammedaalim,Proving the SSS triangle congruence criterion using transformationsHigh school geometry,10,"May 26, 2021 at 2:24 PM",–,–,3,,,–
mohammedaalim,Corresponding parts of congruent triangles are congruentHigh school geometry,10,"May 26, 2021 at 2:17 PM",–,–,7,,,–
mohammedaalim,Prove triangle congruenceHigh school geometry,10,"May 25, 2021 at 2:49 PM",–,–,3,,,–
mohammedaalim,Determine congruent trianglesHigh school geometry,10,"May 25, 2021 at 2:43 PM",–,–,5,,,7/7
mohammedaalim,Calculating angle measures to verify congruenceHigh school geometry,10,"May 25, 2021 at 2:39 PM",–,–,6,,,–
mohammedaalim,Determining congruent trianglesHigh school geometry,10,"May 25, 2021 at 2:13 PM",–,–,15,,,–
mohammedaalim,Triangle congruence postulates/criteriaHigh school geometry,10,"May 25, 2021 at 1:59 PM",–,–,24,,,–
mohammedaalim,Proving triangle congruenceHigh school geometry,10,"May 25, 2021 at 1:52 PM",–,–,5,,,–
mohammedaalim,Prove triangle congruenceHigh school geometry,10,"May 25, 2021 at 1:51 PM",–,–,3,,,–
mohammedaalim,Proofs with transformationsHigh school geometry,10,"May 24, 2021 at 3:13 PM",–,–,0,,,–
mohammedaalim,Proofs with transformationsHigh school geometry,10,"May 24, 2021 at 2:49 PM",–,–,23,,,–
mohammedaalim,Transformation properties and proofs: Quiz 2High school geometry,10,"May 24, 2021 at 2:46 PM",–,–,1,,,–
mohammedaalim,Proofs with transformationsHigh school geometry,10,"May 24, 2021 at 2:44 PM",–,–,2,,,–
mohammedaalim,Rotational symmetry of 2D shapesHigh school geometry,10,"May 24, 2021 at 2:35 PM",Proficient,,7,,,4/4
mohammedaalim,Intro to reflective symmetryHigh school geometry,10,"May 24, 2021 at 2:24 PM",–,–,6,,,–
mohammedaalim,Reflective symmetry of 2D shapesHigh school geometry,10,"May 24, 2021 at 2:24 PM",Proficient,,5,,,4/4
mohammedaalim,Sequences of transformationsHigh school geometry,10,"May 24, 2021 at 2:16 PM",Proficient,,4,,,4/4
mohammedaalim,Defining transformationsHigh school geometry,10,"May 23, 2021 at 2:57 PM",Proficient,,3,,,4/4
mohammedaalim,Transformation properties and proofs: Quiz 2High school geometry,10,"May 23, 2021 at 2:52 PM",–,–,3,,,1/5
mohammedaalim,Sequences of transformationsHigh school geometry,10,"May 23, 2021 at 2:42 PM",–,–,2,,,–
mohammedaalim,Sequences of transformationsHigh school geometry,10,"May 23, 2021 at 2:41 PM",–,–,5,,,2/4
mohammedaalim,Proofs with transformationsHigh school geometry,10,"May 23, 2021 at 2:38 PM",–,–,2,,,1/4
mohammedaalim,Finding a quadrilateral from its symmetriesHigh school geometry,10,"May 23, 2021 at 2:35 PM",–,–,3,,,–
mohammedaalim,Intro to rotational symmetryHigh school geometry,10,"May 23, 2021 at 2:30 PM",–,–,4,,,–
mohammedaalim,Intro to reflective symmetryHigh school geometry,10,"May 23, 2021 at 2:29 PM",–,–,1,,,–
mohammedaalim,Identifying type of transformationHigh school geometry,10,"May 23, 2021 at 2:24 PM",–,–,5,,,–
mohammedaalim,Defining transformationsHigh school geometry,10,"May 23, 2021 at 2:17 PM",–,–,7,,,–
mohammedaalim,Sequences of transformationsHigh school geometry,10,"May 23, 2021 at 2:13 PM",–,–,5,,,–
mohammeddanish,Divide polynomials by monomials (with remainders) Precalculus,10,"May 26, 2021 at 3:24 PM",–,–,0,,,–
mohammeddanish,Divide polynomials by monomials (with remainders) Precalculus,10,"May 26, 2021 at 3:07 PM",–,–,2,,,1/4
mohammeddanish,Expand binomialsPrecalculus,10,"May 26, 2021 at 2:51 PM",Proficient,,5,,,4/4
mohammeddanish,Expand binomials,10,"May 26, 2021 at 2:50 PM",–,–,1,,,–
mohammeddanish,Expand binomialsPrecalculus,10,"May 26, 2021 at 2:38 PM",–,–,8,,,3/4
mohammeddanish,Add & subtract polynomials: two variables (intro)Precalculus,10,"May 26, 2021 at 2:34 PM",Proficient,,3,,,4/4
mohammeddanish,Add & subtract polynomials: two variables (intro)Precalculus,10,"May 26, 2021 at 2:26 PM",Familiar,,7,,,3/4
mohammeddanish,Add & subtract polynomials: two variables (intro)Precalculus,10,"May 26, 2021 at 2:15 PM",–,–,9,,,0/4
mohammeddanish,Polynomials: Unit testPrecalculus,10,"May 25, 2021 at 2:53 PM",Multiple skill changes,+ 6 / - 1,37,,,7/9
mohammeddanish,Polynomials: Unit testPrecalculus,10,"May 25, 2021 at 2:19 PM",Multiple skill changes,+ 6 / - 2,18,,,6/9
mohammeddanish,Add & subtract polynomials: two variables (intro)Precalculus,10,"May 25, 2021 at 2:16 PM",Attempted,,3,,,2/4
mohammeddanish,Add & subtract polynomials: two variables (intro)Precalculus,10,"May 25, 2021 at 2:09 PM",–,–,5,,,3/4
mohammeddanish,Add & subtract polynomials: two variables (intro)Precalculus,10,"May 25, 2021 at 2:02 PM",Familiar,,7,,,3/4
mohammeddanish,Add & subtract polynomials: two variables (intro)Precalculus,10,"May 25, 2021 at 2:01 PM",Attempted,,1,,,1/4
mohammeddanish,Add & subtract polynomials: two variables (intro)Precalculus,10,"May 23, 2021 at 2:35 PM",–,–,3,,,1/4
muhammadziyad,Course challengeBasic geometry,10,"May 24, 2021 at 2:24 PM",–,–,25,,,9/30
osaidjasir,Limits and continuity: Quiz 3AP®︎/College Calculus BC,10,"May 24, 2021 at 12:14 PM",Multiple skill changes,+ 7,6,,,7/7
osaidjasir,Unbounded limitsAP®︎/College Calculus BC,10,"May 23, 2021 at 2:16 PM",–,–,0,,,–
osaidjasir,Limits and continuity: Quiz 2AP®︎/College Calculus BC,10,"May 23, 2021 at 2:10 PM",–,–,0,,,–
osaidjasir,Limits and continuity: Quiz 2AP®︎/College Calculus BC,10,"May 23, 2021 at 2:07 PM",Multiple skill changes,+ 6 / - 1,5,,,6/7
osaidjasir,Limits and continuity: Quiz 1AP®︎/College Calculus BC,10,"May 23, 2021 at 1:59 PM",Multiple skill changes,+ 7,4,,,7/7
syedmohammad1,Limits and continuity: Unit testAP®︎/College Calculus BC,10,"May 26, 2021 at 2:44 PM",–,–,2,,,1/34
syedmohammad1,Limits using conjugatesAP®︎/College Calculus BC,10,"May 26, 2021 at 2:28 PM",–,–,0,,,–
syedmohammad1,Limits by factoring,10,"May 26, 2021 at 2:09 PM",–,–,0,,,–
syedmohammad1,Limits by factoringAP®︎/College Calculus BC,10,"May 26, 2021 at 2:02 PM",Proficient,,30,,,4/4
syedmohammad1,Limits by factoringAP®︎/College Calculus BC,10,"May 26, 2021 at 1:35 PM",–,–,2,,,–
syedmohammad1,Limits by factoringAP®︎/College Calculus BC,10,"May 26, 2021 at 1:28 PM",–,–,7,,,–
syedmohammad1,Limits of piecewise functionsAP®︎/College Calculus BC,10,"May 26, 2021 at 1:21 PM",Proficient,,6,,,4/4
syedmohammad1,Limits of piecewise functionsAP®︎/College Calculus BC,10,"May 26, 2021 at 1:12 PM",–,–,7,,,0/4
syedmohammad1,Limits of piecewise functionsAP®︎/College Calculus BC,10,"May 26, 2021 at 1:10 PM",Attempted,,2,,,0/4
syedmohammad1,Limits of piecewise functions: absolute valueAP®︎/College Calculus BC,10,"May 26, 2021 at 1:04 PM",–,–,6,,,–
syedmohammad1,Limits of piecewise functionsAP®︎/College Calculus BC,10,"May 26, 2021 at 12:59 PM",–,–,5,,,–
syedmohammad1,Limits of trigonometric functionsAP®︎/College Calculus BC,10,"May 26, 2021 at 12:54 PM",Proficient,,3,,,4/4
syedmohammad1,Limits of trigonometric functionsAP®︎/College Calculus BC,10,"May 26, 2021 at 12:52 PM",Attempted,,2,,,0/4
syedmohammad1,Limits of trigonometric functionsAP®︎/College Calculus BC,10,"May 26, 2021 at 12:41 PM",–,–,6,,,–
syedmohammad1,Direct substitution with limits that don't existAP®︎/College Calculus BC,10,"May 26, 2021 at 12:37 PM",Proficient,,4,,,4/4
syedmohammad1,Undefined limits by direct substitutionAP®︎/College Calculus BC,10,"May 26, 2021 at 12:34 PM",–,–,3,,,–
syedmohammad1,Limits by direct substitutionAP®︎/College Calculus BC,10,"May 26, 2021 at 12:32 PM",Proficient,,2,,,4/4
syedmohammad1,Limits by direct substitutionAP®︎/College Calculus BC,10,"May 26, 2021 at 12:27 PM",–,–,3,,,–
syedmohammad1,Limits of composite functionsAP®︎/College Calculus BC,10,"May 26, 2021 at 12:18 PM",Proficient,,6,,,4/4
syedmohammad1,Limits of composite functions: external limit doesn't existAP®︎/College Calculus BC,10,"May 26, 2021 at 12:15 PM",–,–,2,,,–
syedmohammad1,Limits of composite functions: internal limit doesn't existAP®︎/College Calculus BC,10,"May 26, 2021 at 12:11 PM",–,–,4,,,–
syedmohammad1,Theorem for limits of composite functions: when conditions aren't metAP®︎/College Calculus BC,10,"May 26, 2021 at 12:07 PM",–,–,3,,,–
syedmohammad1,Theorem for limits of composite functions: when conditions aren't metAP®︎/College Calculus BC,10,"May 26, 2021 at 11:19 AM",–,–,4,,,–
syedmohammad1,Theorem for limits of composite functions: when conditions aren't metAP®︎/College Calculus BC,10,"May 26, 2021 at 7:34 AM",–,–,0,,,–
syedmohammad1,Theorem for limits of composite functionsAP®︎/College Calculus BC,10,"May 26, 2021 at 7:32 AM",–,–,3,,,–
syedmohammad1,Theorem for limits of composite functionsAP®︎/College Calculus BC,10,"May 24, 2021 at 1:29 PM",–,–,0,,,–
syedmohammad1,Limits of composite functionsAP®︎/College Calculus BC,10,"May 24, 2021 at 1:18 PM",–,–,1,,,–
syedmohammad1,Limits of combined functions: products and quotientsAP®︎/College Calculus BC,10,"May 23, 2021 at 2:35 PM",Proficient,,3,,,4/4
syedmohammad1,Limits of combined functions: products and quotientsAP®︎/College Calculus BC,10,"May 23, 2021 at 2:22 PM",–,–,0,,,–
syedmohammad1,Limits of combined functions: sums and differencesAP®︎/College Calculus BC,10,"May 23, 2021 at 2:16 PM",Proficient,,5,,,4/4
syedmohammad1,Limits of combined functions: piecewise functionsAP®︎/College Calculus BC,10,"May 23, 2021 at 2:12 PM",–,–,4,,,–
syedmohammad1,Limits of combined functionsAP®︎/College Calculus BC,10,"May 23, 2021 at 2:07 PM",–,–,3,,,–
syedmohammad1,Limits of combined functionsAP®︎/College Calculus BC,10,"May 23, 2021 at 6:48 AM",–,–,0,,,–
syedmohammad1,Limit propertiesAP®︎/College Calculus BC,10,"May 23, 2021 at 6:40 AM",–,–,6,,,–
syedmohammad1,Limits of combined functions: sums and differencesAP®︎/College Calculus BC,10,"May 23, 2021 at 6:40 AM",–,–,0,,,–
syedsadat,Integration and accumulation of change: Unit testAP®︎/College Calculus BC,10,"May 26, 2021 at 4:12 PM",–,–,1,,,–
syedsadat,Integration and accumulation of change: Unit testAP®︎/College Calculus BC,10,"May 26, 2021 at 3:48 PM",–,–,25,,,9/34
syedsadat,Applying derivatives to analyze functions : Unit testAP®︎/College Calculus BC,10,"May 26, 2021 at 3:36 PM",–,–,12,,,3/18
syedsadat,Applying derivatives to analyze functions : Unit testAP®︎/College Calculus BC,10,"May 26, 2021 at 3:28 PM",Multiple skill changes,+ 7 / - 2,8,,,7/18
syedsadat,Applying derivatives to analyze functions : Unit testAP®︎/College Calculus BC,10,"May 26, 2021 at 2:58 PM",–,–,1,,,4/18
syedsadat,Applying derivatives to analyze functions : Unit testAP®︎/College Calculus BC,10,"May 26, 2021 at 2:13 PM",–,–,8,,,3/18
syedsadat,Applying derivatives to analyze functions : Unit testAP®︎/College Calculus BC,10,"May 23, 2021 at 1:56 PM",Multiple skill changes,+ 6 / - 12,27,,,6/18
tahasurve,Distance formulaHigh school geometry,10,"May 24, 2021 at 3:14 PM",–,–,0,,,–
tahasurve,Distance formulaHigh school geometry,10,"May 24, 2021 at 2:35 PM",–,–,15,,,–
tahasurve,Midpoint formulaHigh school geometry,10,"May 24, 2021 at 2:35 PM",–,–,0,,,–
tahasurve,Points inside/outside/on a circleHigh school geometry,10,"May 24, 2021 at 2:25 PM",Proficient,,4,,,4/4
tahasurve,Dividing line segmentsHigh school geometry,10,"May 24, 2021 at 2:13 PM",–,–,5,,,–
tahasurve,Divide line segmentsHigh school geometry,10,"May 24, 2021 at 2:10 PM",–,–,13,,,1/4
tahasurve,Distance formulaHigh school geometry,10,"May 23, 2021 at 2:40 PM",–,–,19,,,–
tahasurve,Distance formulaHigh school geometry,10,"May 23, 2021 at 2:12 PM",–,–,20,,,–
tahasurve,Dividing line segmentsHigh school geometry,10,"May 23, 2021 at 2:12 PM",–,–,0,,,–
